state,land_class,representative_year,raw_area_ha,effective_weight,effective_area_ha,year_selection_reason,capacity_note,citation_1_title,citation_1_url,citation_1_locator,citation_2_title,citation_2_url,citation_2_locator,evidence_scope,target_match_status,slot_support_status,localization_discount,validation_note
Northern Transvaal,restorable_commercial_forest,1936,0.0,0.4,0.0,Wood is audited as potential effective commercial forestry land; representative year is metadata only and not GDP-selected.,"Limpopo's small plantation fringe around the eastern escarpment is enough to justify a token wood row, but not a broad forestry-state cap.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"Limpopo is a warm mixed-farming zone, not a major forestry province; any forestry row should stay small and escarpment-fringe rather than statewide.",Report on Commercial Timber Resources and Primary Roundwood Processing in South Africa 2019/2020,https://www.dffe.gov.za/sites/default/files/reports/research/forestry/annualreport_commercialtimberresources_primaryroundwoodprocessing2019to2020.pdf,"Table 20 and Limpopo section: 32,589 ha of commercial timber plantations were recorded in Limpopo in 2019/20.",state_localized,direct,distinct_slot_supported,1.0,Northern Transvaal wood capacity is localized to a small Limpopo plantation fringe around the eastern escarpment; it is not a broad forestry-state claim.
Northern Transvaal,marginal_forestry,1936,11250.0,0.2,2250.0,Wood is audited as potential effective commercial forestry land; representative year is metadata only and not GDP-selected.,"Limpopo's small plantation fringe around the eastern escarpment is enough to justify a token wood row, but not a broad forestry-state cap.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"Limpopo is a warm mixed-farming zone, not a major forestry province; any forestry row should stay small and escarpment-fringe rather than statewide.",Report on Commercial Timber Resources and Primary Roundwood Processing in South Africa 2019/2020,https://www.dffe.gov.za/sites/default/files/reports/research/forestry/annualreport_commercialtimberresources_primaryroundwoodprocessing2019to2020.pdf,"Table 20 and Limpopo section: 32,589 ha of commercial timber plantations were recorded in Limpopo in 2019/20.",state_localized,direct,distinct_slot_supported,1.0,Northern Transvaal wood capacity is localized to a small Limpopo plantation fringe around the eastern escarpment; it is not a broad forestry-state claim.
Northern Transvaal,noncommercial_wooded_land,1936,0.0,0.05,0.0,Wood is audited as potential effective commercial forestry land; representative year is metadata only and not GDP-selected.,"Limpopo's small plantation fringe around the eastern escarpment is enough to justify a token wood row, but not a broad forestry-state cap.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"Limpopo is a warm mixed-farming zone, not a major forestry province; any forestry row should stay small and escarpment-fringe rather than statewide.",Report on Commercial Timber Resources and Primary Roundwood Processing in South Africa 2019/2020,https://www.dffe.gov.za/sites/default/files/reports/research/forestry/annualreport_commercialtimberresources_primaryroundwoodprocessing2019to2020.pdf,"Table 20 and Limpopo section: 32,589 ha of commercial timber plantations were recorded in Limpopo in 2019/20.",state_localized,direct,distinct_slot_supported,1.0,Northern Transvaal wood capacity is localized to a small Limpopo plantation fringe around the eastern escarpment; it is not a broad forestry-state claim.
Northern Transvaal,arid_or_unusable,1936,0.0,0.0,0.0,Wood is audited as potential effective commercial forestry land; representative year is metadata only and not GDP-selected.,"Limpopo's small plantation fringe around the eastern escarpment is enough to justify a token wood row, but not a broad forestry-state cap.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"Limpopo is a warm mixed-farming zone, not a major forestry province; any forestry row should stay small and escarpment-fringe rather than statewide.",Report on Commercial Timber Resources and Primary Roundwood Processing in South Africa 2019/2020,https://www.dffe.gov.za/sites/default/files/reports/research/forestry/annualreport_commercialtimberresources_primaryroundwoodprocessing2019to2020.pdf,"Table 20 and Limpopo section: 32,589 ha of commercial timber plantations were recorded in Limpopo in 2019/20.",state_localized,direct,distinct_slot_supported,1.0,Northern Transvaal wood capacity is localized to a small Limpopo plantation fringe around the eastern escarpment; it is not a broad forestry-state claim.
Transorangia,high_suitability_plantation,1936,0.0,1.0,0.0,Wood is audited as potential effective commercial forestry land; representative year is metadata only and not GDP-selected.,Interior cereal-and-stock heartland without a reviewed commercial forestry block in this audit.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Free State is a major maize, wheat, cattle, and sheep province rather than a commercial forestry region.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"Free State comparator profile emphasizes cereal-and-stock land use, not a forestry belt.",state_localized,direct,broad_potential_only,1.0,Transorangia has no distinct commercial forestry slot; woodland does not drive x.
Transorangia,moderate_suitability_plantation,1936,0.0,0.65,0.0,Wood is audited as potential effective commercial forestry land; representative year is metadata only and not GDP-selected.,Interior cereal-and-stock heartland without a reviewed commercial forestry block in this audit.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Free State is a major maize, wheat, cattle, and sheep province rather than a commercial forestry region.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"Free State comparator profile emphasizes cereal-and-stock land use, not a forestry belt.",state_localized,direct,broad_potential_only,1.0,Transorangia has no distinct commercial forestry slot; woodland does not drive x.
Transorangia,restorable_commercial_forest,1936,0.0,0.4,0.0,Wood is audited as potential effective commercial forestry land; representative year is metadata only and not GDP-selected.,Interior cereal-and-stock heartland without a reviewed commercial forestry block in this audit.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Free State is a major maize, wheat, cattle, and sheep province rather than a commercial forestry region.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"Free State comparator profile emphasizes cereal-and-stock land use, not a forestry belt.",state_localized,direct,broad_potential_only,1.0,Transorangia has no distinct commercial forestry slot; woodland does not drive x.
Transorangia,marginal_forestry,1936,0.0,0.2,0.0,Wood is audited as potential effective commercial forestry land; representative year is metadata only and not GDP-selected.,Interior cereal-and-stock heartland without a reviewed commercial forestry block in this audit.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Free State is a major maize, wheat, cattle, and sheep province rather than a commercial forestry region.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"Free State comparator profile emphasizes cereal-and-stock land use, not a forestry belt.",state_localized,direct,broad_potential_only,1.0,Transorangia has no distinct commercial forestry slot; woodland does not drive x.
Transorangia,noncommercial_wooded_land,1936,0.0,0.05,0.0,Wood is audited as potential effective commercial forestry land; representative year is metadata only and not GDP-selected.,Interior cereal-and-stock heartland without a reviewed commercial forestry block in this audit.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Free State is a major maize, wheat, cattle, and sheep province rather than a commercial forestry region.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"Free State comparator profile emphasizes cereal-and-stock land use, not a forestry belt.",state_localized,direct,broad_potential_only,1.0,Transorangia has no distinct commercial forestry slot; woodland does not drive x.
Transorangia,arid_or_unusable,1936,0.0,0.0,0.0,Wood is audited as potential effective commercial forestry land; representative year is metadata only and not GDP-selected.,Interior cereal-and-stock heartland without a reviewed commercial forestry block in this audit.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Free State is a major maize, wheat, cattle, and sheep province rather than a commercial forestry region.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"Free State comparator profile emphasizes cereal-and-stock land use, not a forestry belt.",state_localized,direct,broad_potential_only,1.0,Transorangia has no distinct commercial forestry slot; woodland does not drive x.
Zululand,high_suitability_plantation,1936,35000.0,1.0,33250.0,Wood is audited as potential effective commercial forestry land; representative year is metadata only and not GDP-selected.,Zululand keeps a smaller humid-coastal forestry row built from KwaZulu-Natal plantation and woodland belts; it is distinct from the zero-wood Lesotho highlands split.,Report on Commercial Timber Resources and Primary Roundwood Processing in South Africa 2019/2020,https://www.dffe.gov.za/sites/default/files/reports/research/forestry/annualreport_commercialtimberresources_primaryroundwoodprocessing2019to2020.pdf,KwaZulu-Natal remains a plantation and forestry province in the humid east and coastal belt; used here as the Zululand-side forestry floor.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"KwaZulu-Natal analogues are humid coastal-and-escarpment mixed systems with a real forestry belt, unlike Lesotho's mountain-pastoral profile.",regional_proxy,partial_overlap,distinct_slot_supported,0.95,Zululand wood capacity is bounded to the KwaZulu-Natal coastal-and-midtier plantation belt rather than treated as a whole-province forest claim.
Zululand,moderate_suitability_plantation,1936,65000.0,0.65,40137.5,Wood is audited as potential effective commercial forestry land; representative year is metadata only and not GDP-selected.,Zululand keeps a smaller humid-coastal forestry row built from KwaZulu-Natal plantation and woodland belts; it is distinct from the zero-wood Lesotho highlands split.,Report on Commercial Timber Resources and Primary Roundwood Processing in South Africa 2019/2020,https://www.dffe.gov.za/sites/default/files/reports/research/forestry/annualreport_commercialtimberresources_primaryroundwoodprocessing2019to2020.pdf,KwaZulu-Natal remains a plantation and forestry province in the humid east and coastal belt; used here as the Zululand-side forestry floor.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"KwaZulu-Natal analogues are humid coastal-and-escarpment mixed systems with a real forestry belt, unlike Lesotho's mountain-pastoral profile.",regional_proxy,partial_overlap,distinct_slot_supported,0.95,Zululand wood capacity is bounded to the KwaZulu-Natal coastal-and-midtier plantation belt rather than treated as a whole-province forest claim.
Zululand,restorable_commercial_forest,1936,25000.0,0.4,9500.0,Wood is audited as potential effective commercial forestry land; representative year is metadata only and not GDP-selected.,Zululand keeps a smaller humid-coastal forestry row built from KwaZulu-Natal plantation and woodland belts; it is distinct from the zero-wood Lesotho highlands split.,Report on Commercial Timber Resources and Primary Roundwood Processing in South Africa 2019/2020,https://www.dffe.gov.za/sites/default/files/reports/research/forestry/annualreport_commercialtimberresources_primaryroundwoodprocessing2019to2020.pdf,KwaZulu-Natal remains a plantation and forestry province in the humid east and coastal belt; used here as the Zululand-side forestry floor.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"KwaZulu-Natal analogues are humid coastal-and-escarpment mixed systems with a real forestry belt, unlike Lesotho's mountain-pastoral profile.",regional_proxy,partial_overlap,distinct_slot_supported,0.95,Zululand wood capacity is bounded to the KwaZulu-Natal coastal-and-midtier plantation belt rather than treated as a whole-province forest claim.
Zululand,marginal_forestry,1936,40000.0,0.2,7600.0,Wood is audited as potential effective commercial forestry land; representative year is metadata only and not GDP-selected.,Zululand keeps a smaller humid-coastal forestry row built from KwaZulu-Natal plantation and woodland belts; it is distinct from the zero-wood Lesotho highlands split.,Report on Commercial Timber Resources and Primary Roundwood Processing in South Africa 2019/2020,https://www.dffe.gov.za/sites/default/files/reports/research/forestry/annualreport_commercialtimberresources_primaryroundwoodprocessing2019to2020.pdf,KwaZulu-Natal remains a plantation and forestry province in the humid east and coastal belt; used here as the Zululand-side forestry floor.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"KwaZulu-Natal analogues are humid coastal-and-escarpment mixed systems with a real forestry belt, unlike Lesotho's mountain-pastoral profile.",regional_proxy,partial_overlap,distinct_slot_supported,0.95,Zululand wood capacity is bounded to the KwaZulu-Natal coastal-and-midtier plantation belt rather than treated as a whole-province forest claim.
Zululand,noncommercial_wooded_land,1936,80000.0,0.05,3800.0,Wood is audited as potential effective commercial forestry land; representative year is metadata only and not GDP-selected.,Zululand keeps a smaller humid-coastal forestry row built from KwaZulu-Natal plantation and woodland belts; it is distinct from the zero-wood Lesotho highlands split.,Report on Commercial Timber Resources and Primary Roundwood Processing in South Africa 2019/2020,https://www.dffe.gov.za/sites/default/files/reports/research/forestry/annualreport_commercialtimberresources_primaryroundwoodprocessing2019to2020.pdf,KwaZulu-Natal remains a plantation and forestry province in the humid east and coastal belt; used here as the Zululand-side forestry floor.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"KwaZulu-Natal analogues are humid coastal-and-escarpment mixed systems with a real forestry belt, unlike Lesotho's mountain-pastoral profile.",regional_proxy,partial_overlap,distinct_slot_supported,0.95,Zululand wood capacity is bounded to the KwaZulu-Natal coastal-and-midtier plantation belt rather than treated as a whole-province forest claim.
Zululand,arid_or_unusable,1936,0.0,0.0,0.0,Wood is audited as potential effective commercial forestry land; representative year is metadata only and not GDP-selected.,Zululand keeps a smaller humid-coastal forestry row built from KwaZulu-Natal plantation and woodland belts; it is distinct from the zero-wood Lesotho highlands split.,Report on Commercial Timber Resources and Primary Roundwood Processing in South Africa 2019/2020,https://www.dffe.gov.za/sites/default/files/reports/research/forestry/annualreport_commercialtimberresources_primaryroundwoodprocessing2019to2020.pdf,KwaZulu-Natal remains a plantation and forestry province in the humid east and coastal belt; used here as the Zululand-side forestry floor.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"KwaZulu-Natal analogues are humid coastal-and-escarpment mixed systems with a real forestry belt, unlike Lesotho's mountain-pastoral profile.",regional_proxy,partial_overlap,distinct_slot_supported,0.95,Zululand wood capacity is bounded to the KwaZulu-Natal coastal-and-midtier plantation belt rather than treated as a whole-province forest claim.
Drakensberg,high_suitability_plantation,1936,0.0,1.0,0.0,Wood is audited as potential effective commercial forestry land; representative year is metadata only and not GDP-selected.,"Mountain grazing country with patchy woodland, but no audited commercial forestry block strong enough to exit explicit-zero handling.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,Lesotho is reviewed as a mountain grain-and-pastoral system rather than a forestry economy.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"Lesotho’s reviewed profile is highland grazing and grain, not a timber belt.",state_localized,direct,broad_potential_only,1.0,Drakensberg remains a defended forestry zero; small woodlots and shelterbelts do not justify a distinct commercial slot.
Drakensberg,moderate_suitability_plantation,1936,0.0,0.65,0.0,Wood is audited as potential effective commercial forestry land; representative year is metadata only and not GDP-selected.,"Mountain grazing country with patchy woodland, but no audited commercial forestry block strong enough to exit explicit-zero handling.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,Lesotho is reviewed as a mountain grain-and-pastoral system rather than a forestry economy.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"Lesotho’s reviewed profile is highland grazing and grain, not a timber belt.",state_localized,direct,broad_potential_only,1.0,Drakensberg remains a defended forestry zero; small woodlots and shelterbelts do not justify a distinct commercial slot.
Drakensberg,restorable_commercial_forest,1936,0.0,0.4,0.0,Wood is audited as potential effective commercial forestry land; representative year is metadata only and not GDP-selected.,"Mountain grazing country with patchy woodland, but no audited commercial forestry block strong enough to exit explicit-zero handling.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,Lesotho is reviewed as a mountain grain-and-pastoral system rather than a forestry economy.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"Lesotho’s reviewed profile is highland grazing and grain, not a timber belt.",state_localized,direct,broad_potential_only,1.0,Drakensberg remains a defended forestry zero; small woodlots and shelterbelts do not justify a distinct commercial slot.
Drakensberg,marginal_forestry,1936,0.0,0.2,0.0,Wood is audited as potential effective commercial forestry land; representative year is metadata only and not GDP-selected.,"Mountain grazing country with patchy woodland, but no audited commercial forestry block strong enough to exit explicit-zero handling.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,Lesotho is reviewed as a mountain grain-and-pastoral system rather than a forestry economy.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"Lesotho’s reviewed profile is highland grazing and grain, not a timber belt.",state_localized,direct,broad_potential_only,1.0,Drakensberg remains a defended forestry zero; small woodlots and shelterbelts do not justify a distinct commercial slot.
Drakensberg,noncommercial_wooded_land,1936,0.0,0.05,0.0,Wood is audited as potential effective commercial forestry land; representative year is metadata only and not GDP-selected.,"Mountain grazing country with patchy woodland, but no audited commercial forestry block strong enough to exit explicit-zero handling.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,Lesotho is reviewed as a mountain grain-and-pastoral system rather than a forestry economy.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"Lesotho’s reviewed profile is highland grazing and grain, not a timber belt.",state_localized,direct,broad_potential_only,1.0,Drakensberg remains a defended forestry zero; small woodlots and shelterbelts do not justify a distinct commercial slot.
Drakensberg,arid_or_unusable,1936,0.0,0.0,0.0,Wood is audited as potential effective commercial forestry land; representative year is metadata only and not GDP-selected.,"Mountain grazing country with patchy woodland, but no audited commercial forestry block strong enough to exit explicit-zero handling.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,Lesotho is reviewed as a mountain grain-and-pastoral system rather than a forestry economy.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"Lesotho’s reviewed profile is highland grazing and grain, not a timber belt.",state_localized,direct,broad_potential_only,1.0,Drakensberg remains a defended forestry zero; small woodlots and shelterbelts do not justify a distinct commercial slot.
Zambezi,high_suitability_plantation,1936,50000.0,1.0,40000.0,Wood is audited as potential effective commercial forestry land; representative year is metadata only and not GDP-selected.,"Zambezi carries a moderate forestry row anchored on the Eastern Highlands plantation belt, not on a generic whole-Zimbabwe forestry claim.",Forests and Climate Change Working Paper 12,https://www.fao.org/4/i2970e/i2970e.pdf,"Zimbabwe had about 108,000 ha of commercial plantations, concentrated in the wetter east.",Zimbabwe Biodiversity Report,https://www.awf.org/sites/default/files/2023-09/ZBE%20Report%20Final%20Copy%20-%20080923.pdf,"About 90% of Zimbabwe's planted or exotic forests are in the Eastern Highlands, which localizes the forestry slot to the eastern state footprint rather than the whole country.",regional_proxy,partial_overlap,distinct_slot_supported,0.8,Zambezi wood capacity is bounded to the Eastern Highlands plantation belt inside the broader state footprint rather than to a whole-Zimbabwe forestry fallback.
Zambezi,moderate_suitability_plantation,1936,70000.0,0.65,36400.0,Wood is audited as potential effective commercial forestry land; representative year is metadata only and not GDP-selected.,"Zambezi carries a moderate forestry row anchored on the Eastern Highlands plantation belt, not on a generic whole-Zimbabwe forestry claim.",Forests and Climate Change Working Paper 12,https://www.fao.org/4/i2970e/i2970e.pdf,"Zimbabwe had about 108,000 ha of commercial plantations, concentrated in the wetter east.",Zimbabwe Biodiversity Report,https://www.awf.org/sites/default/files/2023-09/ZBE%20Report%20Final%20Copy%20-%20080923.pdf,"About 90% of Zimbabwe's planted or exotic forests are in the Eastern Highlands, which localizes the forestry slot to the eastern state footprint rather than the whole country.",regional_proxy,partial_overlap,distinct_slot_supported,0.8,Zambezi wood capacity is bounded to the Eastern Highlands plantation belt inside the broader state footprint rather than to a whole-Zimbabwe forestry fallback.
Zambezi,restorable_commercial_forest,1936,50000.0,0.4,16000.0,Wood is audited as potential effective commercial forestry land; representative year is metadata only and not GDP-selected.,"Zambezi carries a moderate forestry row anchored on the Eastern Highlands plantation belt, not on a generic whole-Zimbabwe forestry claim.",Forests and Climate Change Working Paper 12,https://www.fao.org/4/i2970e/i2970e.pdf,"Zimbabwe had about 108,000 ha of commercial plantations, concentrated in the wetter east.",Zimbabwe Biodiversity Report,https://www.awf.org/sites/default/files/2023-09/ZBE%20Report%20Final%20Copy%20-%20080923.pdf,"About 90% of Zimbabwe's planted or exotic forests are in the Eastern Highlands, which localizes the forestry slot to the eastern state footprint rather than the whole country.",regional_proxy,partial_overlap,distinct_slot_supported,0.8,Zambezi wood capacity is bounded to the Eastern Highlands plantation belt inside the broader state footprint rather than to a whole-Zimbabwe forestry fallback.
Zambezi,marginal_forestry,1936,20000.0,0.2,3200.0,Wood is audited as potential effective commercial forestry land; representative year is metadata only and not GDP-selected.,"Zambezi carries a moderate forestry row anchored on the Eastern Highlands plantation belt, not on a generic whole-Zimbabwe forestry claim.",Forests and Climate Change Working Paper 12,https://www.fao.org/4/i2970e/i2970e.pdf,"Zimbabwe had about 108,000 ha of commercial plantations, concentrated in the wetter east.",Zimbabwe Biodiversity Report,https://www.awf.org/sites/default/files/2023-09/ZBE%20Report%20Final%20Copy%20-%20080923.pdf,"About 90% of Zimbabwe's planted or exotic forests are in the Eastern Highlands, which localizes the forestry slot to the eastern state footprint rather than the whole country.",regional_proxy,partial_overlap,distinct_slot_supported,0.8,Zambezi wood capacity is bounded to the Eastern Highlands plantation belt inside the broader state footprint rather than to a whole-Zimbabwe forestry fallback.
Zambezi,noncommercial_wooded_land,1936,0.0,0.05,0.0,Wood is audited as potential effective commercial forestry land; representative year is metadata only and not GDP-selected.,"Zambezi carries a moderate forestry row anchored on the Eastern Highlands plantation belt, not on a generic whole-Zimbabwe forestry claim.",Forests and Climate Change Working Paper 12,https://www.fao.org/4/i2970e/i2970e.pdf,"Zimbabwe had about 108,000 ha of commercial plantations, concentrated in the wetter east.",Zimbabwe Biodiversity Report,https://www.awf.org/sites/default/files/2023-09/ZBE%20Report%20Final%20Copy%20-%20080923.pdf,"About 90% of Zimbabwe's planted or exotic forests are in the Eastern Highlands, which localizes the forestry slot to the eastern state footprint rather than the whole country.",regional_proxy,partial_overlap,distinct_slot_supported,0.8,Zambezi wood capacity is bounded to the Eastern Highlands plantation belt inside the broader state footprint rather than to a whole-Zimbabwe forestry fallback.
Zambezi,arid_or_unusable,1936,0.0,0.0,0.0,Wood is audited as potential effective commercial forestry land; representative year is metadata only and not GDP-selected.,"Zambezi carries a moderate forestry row anchored on the Eastern Highlands plantation belt, not on a generic whole-Zimbabwe forestry claim.",Forests and Climate Change Working Paper 12,https://www.fao.org/4/i2970e/i2970e.pdf,"Zimbabwe had about 108,000 ha of commercial plantations, concentrated in the wetter east.",Zimbabwe Biodiversity Report,https://www.awf.org/sites/default/files/2023-09/ZBE%20Report%20Final%20Copy%20-%20080923.pdf,"About 90% of Zimbabwe's planted or exotic forests are in the Eastern Highlands, which localizes the forestry slot to the eastern state footprint rather than the whole country.",regional_proxy,partial_overlap,distinct_slot_supported,0.8,Zambezi wood capacity is bounded to the Eastern Highlands plantation belt inside the broader state footprint rather than to a whole-Zimbabwe forestry fallback.
Hereroland,high_suitability_plantation,1936,0.0,1.0,0.0,Wood is audited as potential effective commercial forestry land; representative year is metadata only and not GDP-selected.,Northern and central Namibian savanna-woodland does not translate into a commercial forestry belt in this audit.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,Northern Namibia is reviewed as a savanna-woodland agropastoral belt where cattle and grains dominate rather than forestry.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Namibia is a maize/millet-plus-cattle savanna belt, not a commercial timber belt.",state_localized,direct,broad_potential_only,1.0,Hereroland has no distinct commercial forestry slot; wooded savanna does not drive x.
Hereroland,moderate_suitability_plantation,1936,0.0,0.65,0.0,Wood is audited as potential effective commercial forestry land; representative year is metadata only and not GDP-selected.,Northern and central Namibian savanna-woodland does not translate into a commercial forestry belt in this audit.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,Northern Namibia is reviewed as a savanna-woodland agropastoral belt where cattle and grains dominate rather than forestry.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Namibia is a maize/millet-plus-cattle savanna belt, not a commercial timber belt.",state_localized,direct,broad_potential_only,1.0,Hereroland has no distinct commercial forestry slot; wooded savanna does not drive x.
Hereroland,restorable_commercial_forest,1936,0.0,0.4,0.0,Wood is audited as potential effective commercial forestry land; representative year is metadata only and not GDP-selected.,Northern and central Namibian savanna-woodland does not translate into a commercial forestry belt in this audit.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,Northern Namibia is reviewed as a savanna-woodland agropastoral belt where cattle and grains dominate rather than forestry.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Namibia is a maize/millet-plus-cattle savanna belt, not a commercial timber belt.",state_localized,direct,broad_potential_only,1.0,Hereroland has no distinct commercial forestry slot; wooded savanna does not drive x.
Hereroland,marginal_forestry,1936,0.0,0.2,0.0,Wood is audited as potential effective commercial forestry land; representative year is metadata only and not GDP-selected.,Northern and central Namibian savanna-woodland does not translate into a commercial forestry belt in this audit.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,Northern Namibia is reviewed as a savanna-woodland agropastoral belt where cattle and grains dominate rather than forestry.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Namibia is a maize/millet-plus-cattle savanna belt, not a commercial timber belt.",state_localized,direct,broad_potential_only,1.0,Hereroland has no distinct commercial forestry slot; wooded savanna does not drive x.
