state,land_class,representative_year,raw_area_ha,effective_weight,effective_area_ha,year_selection_reason,capacity_note,citation_1_title,citation_1_url,citation_1_locator,citation_2_title,citation_2_url,citation_2_locator,evidence_scope,target_match_status,slot_support_status,localization_discount,validation_note,row_id,row_status,supersedes_row_id,state_pass_index,changed_on,change_reason
Zululand,marginal_suitability_plantation,1936,0.0,0.2,0.0,Latent rubber is audited as potential effective commercial plantation land; representative year is metadata only and not GDP-selected.,"Zululand is humid and plantation-oriented, but the reset keeps latent rubber as broad potential only until the restored split state is audited on its own evidence chain.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"KwaZulu-Natal row: sugar, maize, livestock, bananas, and fishing are strongest; no localized rubber chain is frozen at reset time.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"The restored Zululand split carries humid littoral plantation logic, but v3 does not freeze a rubber slot there before the dedicated state pass.",regional_proxy,partial_overlap,broad_potential_only,0.6,"Zululand is humid and plantation-oriented, but the restored split state still does not freeze a localized latent-rubber slot in v3.",rubber-target-capacity-0031,active,,0,,baseline row
Zululand,unsuitable_or_noncommercial,1936,0.0,0.0,0.0,Latent rubber is audited as potential effective commercial plantation land; representative year is metadata only and not GDP-selected.,"Zululand is humid and plantation-oriented, but the reset keeps latent rubber as broad potential only until the restored split state is audited on its own evidence chain.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"KwaZulu-Natal row: sugar, maize, livestock, bananas, and fishing are strongest; no localized rubber chain is frozen at reset time.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"The restored Zululand split carries humid littoral plantation logic, but v3 does not freeze a rubber slot there before the dedicated state pass.",regional_proxy,partial_overlap,broad_potential_only,0.6,"Zululand is humid and plantation-oriented, but the restored split state still does not freeze a localized latent-rubber slot in v3.",rubber-target-capacity-0032,active,,0,,baseline row
Drakensberg,high_suitability_plantation,1936,0.0,1.0,0.0,Latent rubber is audited as potential effective commercial plantation land; representative year is metadata only and not GDP-selected.,Drakensberg remains outside the latent-rubber model; mountain grain and pastoral land do not support rubber.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Lesotho section: maize, sorghum, wheat, and livestock define the state; mountains do not support a rubber belt.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^les]: Lesotho is a highland pastoral and grain system, not a tropical plantation zone.",state_localized,direct,broad_potential_only,1.0,"Drakensberg is a mountain grain-and-pastoral state, not a rubber belt.",rubber-target-capacity-0033,active,,0,,baseline row
Drakensberg,moderate_suitability_plantation,1936,0.0,0.6,0.0,Latent rubber is audited as potential effective commercial plantation land; representative year is metadata only and not GDP-selected.,Drakensberg remains outside the latent-rubber model; mountain grain and pastoral land do not support rubber.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Lesotho section: maize, sorghum, wheat, and livestock define the state; mountains do not support a rubber belt.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^les]: Lesotho is a highland pastoral and grain system, not a tropical plantation zone.",state_localized,direct,broad_potential_only,1.0,"Drakensberg is a mountain grain-and-pastoral state, not a rubber belt.",rubber-target-capacity-0034,active,,0,,baseline row
Drakensberg,marginal_suitability_plantation,1936,0.0,0.2,0.0,Latent rubber is audited as potential effective commercial plantation land; representative year is metadata only and not GDP-selected.,Drakensberg remains outside the latent-rubber model; mountain grain and pastoral land do not support rubber.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Lesotho section: maize, sorghum, wheat, and livestock define the state; mountains do not support a rubber belt.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^les]: Lesotho is a highland pastoral and grain system, not a tropical plantation zone.",state_localized,direct,broad_potential_only,1.0,"Drakensberg is a mountain grain-and-pastoral state, not a rubber belt.",rubber-target-capacity-0035,active,,0,,baseline row
Drakensberg,unsuitable_or_noncommercial,1936,0.0,0.0,0.0,Latent rubber is audited as potential effective commercial plantation land; representative year is metadata only and not GDP-selected.,Drakensberg remains outside the latent-rubber model; mountain grain and pastoral land do not support rubber.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Lesotho section: maize, sorghum, wheat, and livestock define the state; mountains do not support a rubber belt.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^les]: Lesotho is a highland pastoral and grain system, not a tropical plantation zone.",state_localized,direct,broad_potential_only,1.0,"Drakensberg is a mountain grain-and-pastoral state, not a rubber belt.",rubber-target-capacity-0036,active,,0,,baseline row
Botswana,high_suitability_plantation,1936,0.0,1.0,0.0,Latent rubber is audited as potential effective commercial plantation land; representative year is metadata only and not GDP-selected.,Botswana remains outside the latent-rubber model; it is a dry cattle-and-cereal state without a rubber belt.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Botswana section: cattle first, with maize and millet in narrow corridors only.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,[^bot]: Botswana is drought-prone and cattle-dominant rather than humid plantation country.,state_localized,direct,broad_potential_only,1.0,Botswana is a dry cattle-and-cereal state without a latent-rubber slot.,rubber-target-capacity-0037,active,,0,,baseline row
Botswana,moderate_suitability_plantation,1936,0.0,0.6,0.0,Latent rubber is audited as potential effective commercial plantation land; representative year is metadata only and not GDP-selected.,Botswana remains outside the latent-rubber model; it is a dry cattle-and-cereal state without a rubber belt.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Botswana section: cattle first, with maize and millet in narrow corridors only.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,[^bot]: Botswana is drought-prone and cattle-dominant rather than humid plantation country.,state_localized,direct,broad_potential_only,1.0,Botswana is a dry cattle-and-cereal state without a latent-rubber slot.,rubber-target-capacity-0038,active,,0,,baseline row
Botswana,marginal_suitability_plantation,1936,0.0,0.2,0.0,Latent rubber is audited as potential effective commercial plantation land; representative year is metadata only and not GDP-selected.,Botswana remains outside the latent-rubber model; it is a dry cattle-and-cereal state without a rubber belt.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Botswana section: cattle first, with maize and millet in narrow corridors only.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,[^bot]: Botswana is drought-prone and cattle-dominant rather than humid plantation country.,state_localized,direct,broad_potential_only,1.0,Botswana is a dry cattle-and-cereal state without a latent-rubber slot.,rubber-target-capacity-0039,active,,0,,baseline row
Botswana,unsuitable_or_noncommercial,1936,0.0,0.0,0.0,Latent rubber is audited as potential effective commercial plantation land; representative year is metadata only and not GDP-selected.,Botswana remains outside the latent-rubber model; it is a dry cattle-and-cereal state without a rubber belt.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Botswana section: cattle first, with maize and millet in narrow corridors only.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,[^bot]: Botswana is drought-prone and cattle-dominant rather than humid plantation country.,state_localized,direct,broad_potential_only,1.0,Botswana is a dry cattle-and-cereal state without a latent-rubber slot.,rubber-target-capacity-0040,active,,0,,baseline row
Lourenço Marques,high_suitability_plantation,1936,90000.0,1.0,72000.0,Latent rubber is audited as potential effective commercial plantation land; representative year is metadata only and not GDP-selected.,Lourenço Marques carries a bounded latent-rubber row anchored on the Maputo-Gaza littoral and lower Limpopo coastal-lowland plantation belt; it is not a whole-Mozambique tropical claim.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Mozambique section: the south coast and beneden-Limpopo are warm coastal-lowland agriculture belts with bananas, rice, sugar, cotton, and irrigated lowland potential.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,[^smz]: Southern Mozambique is a hot coastal and riverine plain; that supports a bounded latent plantation slot even though broad Mozambique-wide tropical potential is excluded.,regional_proxy,partial_overlap,distinct_slot_supported,0.8,"Lourenço Marques latent rubber is bounded to the Maputo-Gaza littoral and lower Limpopo coastal-lowland plantation belt, not to whole-Mozambique tropical potential.",rubber-target-capacity-0041,superseded,,0,2026-04-24,Superseded by rubber-target-capacity-0061 during Lourenço Marques full-footprint scope repair.
Lourenço Marques,moderate_suitability_plantation,1936,170000.0,0.6,81600.0,Latent rubber is audited as potential effective commercial plantation land; representative year is metadata only and not GDP-selected.,Lourenço Marques carries a bounded latent-rubber row anchored on the Maputo-Gaza littoral and lower Limpopo coastal-lowland plantation belt; it is not a whole-Mozambique tropical claim.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Mozambique section: the south coast and beneden-Limpopo are warm coastal-lowland agriculture belts with bananas, rice, sugar, cotton, and irrigated lowland potential.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,[^smz]: Southern Mozambique is a hot coastal and riverine plain; that supports a bounded latent plantation slot even though broad Mozambique-wide tropical potential is excluded.,regional_proxy,partial_overlap,distinct_slot_supported,0.8,"Lourenço Marques latent rubber is bounded to the Maputo-Gaza littoral and lower Limpopo coastal-lowland plantation belt, not to whole-Mozambique tropical potential.",rubber-target-capacity-0042,superseded,,0,2026-04-24,Superseded by rubber-target-capacity-0062 during Lourenço Marques full-footprint scope repair.
Lourenço Marques,marginal_suitability_plantation,1936,40000.0,0.2,6400.0,Latent rubber is audited as potential effective commercial plantation land; representative year is metadata only and not GDP-selected.,Lourenço Marques carries a bounded latent-rubber row anchored on the Maputo-Gaza littoral and lower Limpopo coastal-lowland plantation belt; it is not a whole-Mozambique tropical claim.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Mozambique section: the south coast and beneden-Limpopo are warm coastal-lowland agriculture belts with bananas, rice, sugar, cotton, and irrigated lowland potential.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,[^smz]: Southern Mozambique is a hot coastal and riverine plain; that supports a bounded latent plantation slot even though broad Mozambique-wide tropical potential is excluded.,regional_proxy,partial_overlap,distinct_slot_supported,0.8,"Lourenço Marques latent rubber is bounded to the Maputo-Gaza littoral and lower Limpopo coastal-lowland plantation belt, not to whole-Mozambique tropical potential.",rubber-target-capacity-0043,superseded,,0,2026-04-24,Superseded by rubber-target-capacity-0063 during Lourenço Marques full-footprint scope repair.
Lourenço Marques,unsuitable_or_noncommercial,1936,0.0,0.0,0.0,Latent rubber is audited as potential effective commercial plantation land; representative year is metadata only and not GDP-selected.,Lourenço Marques carries a bounded latent-rubber row anchored on the Maputo-Gaza littoral and lower Limpopo coastal-lowland plantation belt; it is not a whole-Mozambique tropical claim.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Mozambique section: the south coast and beneden-Limpopo are warm coastal-lowland agriculture belts with bananas, rice, sugar, cotton, and irrigated lowland potential.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,[^smz]: Southern Mozambique is a hot coastal and riverine plain; that supports a bounded latent plantation slot even though broad Mozambique-wide tropical potential is excluded.,regional_proxy,partial_overlap,distinct_slot_supported,0.8,"Lourenço Marques latent rubber is bounded to the Maputo-Gaza littoral and lower Limpopo coastal-lowland plantation belt, not to whole-Mozambique tropical potential.",rubber-target-capacity-0044,superseded,,0,2026-04-24,Superseded by rubber-target-capacity-0064 during Lourenço Marques full-footprint scope repair.
Zambezi,high_suitability_plantation,1936,100000.0,1.0,75000.0,Latent rubber is audited as potential effective commercial plantation land; representative year is metadata only and not GDP-selected.,Zambezi carries a bounded latent-rubber row anchored on the warm eastern and lowveld estate fringe inside the state footprint; it is not a whole-Zimbabwe tropical claim.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Zimbabwe section: Eastern Highlands, Mashonaland plateau, and southern lowveld are distinct belts; the warm fringe can carry a bounded latent plantation counterfactual even though most of the state is grain, tobacco, cattle, and sugar country.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^zim]: Zimbabwe is tropical but elevation-bounded; only the warmest eastern and lowveld fringe supports this latent-rubber slot, not the whole state.",regional_proxy,partial_overlap,distinct_slot_supported,0.75,"Zambezi latent rubber is bounded to the warm eastern and lowveld estate fringe inside the state footprint, not to whole-Zimbabwe tropical potential.",rubber-target-capacity-0045,active,,0,,baseline row
Zambezi,moderate_suitability_plantation,1936,170000.0,0.6,76500.0,Latent rubber is audited as potential effective commercial plantation land; representative year is metadata only and not GDP-selected.,Zambezi carries a bounded latent-rubber row anchored on the warm eastern and lowveld estate fringe inside the state footprint; it is not a whole-Zimbabwe tropical claim.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Zimbabwe section: Eastern Highlands, Mashonaland plateau, and southern lowveld are distinct belts; the warm fringe can carry a bounded latent plantation counterfactual even though most of the state is grain, tobacco, cattle, and sugar country.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^zim]: Zimbabwe is tropical but elevation-bounded; only the warmest eastern and lowveld fringe supports this latent-rubber slot, not the whole state.",regional_proxy,partial_overlap,distinct_slot_supported,0.75,"Zambezi latent rubber is bounded to the warm eastern and lowveld estate fringe inside the state footprint, not to whole-Zimbabwe tropical potential.",rubber-target-capacity-0046,active,,0,,baseline row
Zambezi,marginal_suitability_plantation,1936,80000.0,0.2,12000.0,Latent rubber is audited as potential effective commercial plantation land; representative year is metadata only and not GDP-selected.,Zambezi carries a bounded latent-rubber row anchored on the warm eastern and lowveld estate fringe inside the state footprint; it is not a whole-Zimbabwe tropical claim.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Zimbabwe section: Eastern Highlands, Mashonaland plateau, and southern lowveld are distinct belts; the warm fringe can carry a bounded latent plantation counterfactual even though most of the state is grain, tobacco, cattle, and sugar country.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^zim]: Zimbabwe is tropical but elevation-bounded; only the warmest eastern and lowveld fringe supports this latent-rubber slot, not the whole state.",regional_proxy,partial_overlap,distinct_slot_supported,0.75,"Zambezi latent rubber is bounded to the warm eastern and lowveld estate fringe inside the state footprint, not to whole-Zimbabwe tropical potential.",rubber-target-capacity-0047,active,,0,,baseline row
Zambezi,unsuitable_or_noncommercial,1936,0.0,0.0,0.0,Latent rubber is audited as potential effective commercial plantation land; representative year is metadata only and not GDP-selected.,Zambezi carries a bounded latent-rubber row anchored on the warm eastern and lowveld estate fringe inside the state footprint; it is not a whole-Zimbabwe tropical claim.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Zimbabwe section: Eastern Highlands, Mashonaland plateau, and southern lowveld are distinct belts; the warm fringe can carry a bounded latent plantation counterfactual even though most of the state is grain, tobacco, cattle, and sugar country.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^zim]: Zimbabwe is tropical but elevation-bounded; only the warmest eastern and lowveld fringe supports this latent-rubber slot, not the whole state.",regional_proxy,partial_overlap,distinct_slot_supported,0.75,"Zambezi latent rubber is bounded to the warm eastern and lowveld estate fringe inside the state footprint, not to whole-Zimbabwe tropical potential.",rubber-target-capacity-0048,active,,0,,baseline row
Hereroland,high_suitability_plantation,1936,0.0,1.0,0.0,Latent rubber is audited as potential effective commercial plantation land; representative year is metadata only and not GDP-selected.,Hereroland remains outside the latent-rubber model; northern and central Namibia do not support a rubber belt.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,Namibia section: northern communal millet/maize belts and central cattle country dominate rather than humid plantation land.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"Northern Namibia analogues are savanna agropastoral systems, not rubber belts.",state_localized,direct,broad_potential_only,1.0,Hereroland is a savanna agropastoral state and does not support latent rubber.,rubber-target-capacity-0049,active,,0,,baseline row
Hereroland,moderate_suitability_plantation,1936,0.0,0.6,0.0,Latent rubber is audited as potential effective commercial plantation land; representative year is metadata only and not GDP-selected.,Hereroland remains outside the latent-rubber model; northern and central Namibia do not support a rubber belt.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,Namibia section: northern communal millet/maize belts and central cattle country dominate rather than humid plantation land.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"Northern Namibia analogues are savanna agropastoral systems, not rubber belts.",state_localized,direct,broad_potential_only,1.0,Hereroland is a savanna agropastoral state and does not support latent rubber.,rubber-target-capacity-0050,active,,0,,baseline row
Hereroland,marginal_suitability_plantation,1936,0.0,0.2,0.0,Latent rubber is audited as potential effective commercial plantation land; representative year is metadata only and not GDP-selected.,Hereroland remains outside the latent-rubber model; northern and central Namibia do not support a rubber belt.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,Namibia section: northern communal millet/maize belts and central cattle country dominate rather than humid plantation land.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"Northern Namibia analogues are savanna agropastoral systems, not rubber belts.",state_localized,direct,broad_potential_only,1.0,Hereroland is a savanna agropastoral state and does not support latent rubber.,rubber-target-capacity-0051,active,,0,,baseline row
Hereroland,unsuitable_or_noncommercial,1936,0.0,0.0,0.0,Latent rubber is audited as potential effective commercial plantation land; representative year is metadata only and not GDP-selected.,Hereroland remains outside the latent-rubber model; northern and central Namibia do not support a rubber belt.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,Namibia section: northern communal millet/maize belts and central cattle country dominate rather than humid plantation land.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"Northern Namibia analogues are savanna agropastoral systems, not rubber belts.",state_localized,direct,broad_potential_only,1.0,Hereroland is a savanna agropastoral state and does not support latent rubber.,rubber-target-capacity-0052,active,,0,,baseline row
Namaqualand,high_suitability_plantation,1936,0.0,1.0,0.0,Latent rubber is audited as potential effective commercial plantation land; representative year is metadata only and not GDP-selected.,Namaqualand remains outside the latent-rubber model; it is arid grazing country with narrow irrigated pockets only.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,Southern Namibia is sheep-and-goat country with small irrigated pockets rather than plantation land.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^snam]: Arid southern Namibia supports livestock and river irrigation, not a rubber belt.",state_localized,direct,broad_potential_only,1.0,Namaqualand is arid and does not support latent rubber.,rubber-target-capacity-0053,superseded,,0,2026-04-23,Superseded by rubber-target-capacity-0057 during the Namaqualand state pass.
Namaqualand,moderate_suitability_plantation,1936,0.0,0.6,0.0,Latent rubber is audited as potential effective commercial plantation land; representative year is metadata only and not GDP-selected.,Namaqualand remains outside the latent-rubber model; it is arid grazing country with narrow irrigated pockets only.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,Southern Namibia is sheep-and-goat country with small irrigated pockets rather than plantation land.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^snam]: Arid southern Namibia supports livestock and river irrigation, not a rubber belt.",state_localized,direct,broad_potential_only,1.0,Namaqualand is arid and does not support latent rubber.,rubber-target-capacity-0054,superseded,,0,2026-04-23,Superseded by rubber-target-capacity-0058 during the Namaqualand state pass.
Namaqualand,marginal_suitability_plantation,1936,0.0,0.2,0.0,Latent rubber is audited as potential effective commercial plantation land; representative year is metadata only and not GDP-selected.,Namaqualand remains outside the latent-rubber model; it is arid grazing country with narrow irrigated pockets only.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,Southern Namibia is sheep-and-goat country with small irrigated pockets rather than plantation land.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^snam]: Arid southern Namibia supports livestock and river irrigation, not a rubber belt.",state_localized,direct,broad_potential_only,1.0,Namaqualand is arid and does not support latent rubber.,rubber-target-capacity-0055,superseded,,0,2026-04-23,Superseded by rubber-target-capacity-0059 during the Namaqualand state pass.
Namaqualand,unsuitable_or_noncommercial,1936,0.0,0.0,0.0,Latent rubber is audited as potential effective commercial plantation land; representative year is metadata only and not GDP-selected.,Namaqualand remains outside the latent-rubber model; it is arid grazing country with narrow irrigated pockets only.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,Southern Namibia is sheep-and-goat country with small irrigated pockets rather than plantation land.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^snam]: Arid southern Namibia supports livestock and river irrigation, not a rubber belt.",state_localized,direct,broad_potential_only,1.0,Namaqualand is arid and does not support latent rubber.,rubber-target-capacity-0056,superseded,,0,2026-04-23,Superseded by rubber-target-capacity-0060 during the Namaqualand state pass.
Namaqualand,high_suitability_plantation,1936,0.0,1.0,0.0,Latent rubber is audited as potential effective commercial plantation land; representative year is audit metadata only and not GDP-selected.,Namaqualand remains outside the latent-rubber model: the lower Orange irrigation fringe and Karas grazing country are not a humid commercial plantation belt.,"A historical review of land and water use in the Orange-Fish River Basin, Namibia",https://the-eis.com/elibrary/sites/default/files/downloads/literature/A%20historical%20review%20of%20land%20and%20water%20use%20in%20the%20Orange%20Fish%20River%20Basin.pdf,"Chapter 3, Crop farming: the lower Orange record is narrow irrigation around Bethanie, Stolzenfels, and Aussenkehr, not a humid plantation system.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^snam]: Arid southern Namibia supports livestock and river irrigation, not a rubber belt.",state_localized,direct,broad_potential_only,1.0,Namaqualand is arid and does not support a bounded latent-rubber plantation slot.,rubber-target-capacity-0057,active,rubber-target-capacity-0053,14,2026-04-23,Namaqualand state pass: refreshed latent-rubber zero evidence while preserving the hectare-based discoverable model.
Namaqualand,moderate_suitability_plantation,1936,0.0,0.6,0.0,Latent rubber is audited as potential effective commercial plantation land; representative year is audit metadata only and not GDP-selected.,Namaqualand remains outside the latent-rubber model: the lower Orange irrigation fringe and Karas grazing country are not a humid commercial plantation belt.,"A historical review of land and water use in the Orange-Fish River Basin, Namibia",https://the-eis.com/elibrary/sites/default/files/downloads/literature/A%20historical%20review%20of%20land%20and%20water%20use%20in%20the%20Orange%20Fish%20River%20Basin.pdf,"Chapter 3, Crop farming: the lower Orange record is narrow irrigation around Bethanie, Stolzenfels, and Aussenkehr, not a humid plantation system.",Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"[^snam]: Arid southern Namibia supports livestock and river irrigation, not a rubber belt.",state_localized,direct,broad_potential_only,1.0,Namaqualand is arid and does not support a bounded latent-rubber plantation slot.,rubber-target-capacity-0058,active,rubber-target-capacity-0054,14,2026-04-23,Namaqualand state pass: refreshed latent-rubber zero evidence while preserving the hectare-based discoverable model.
