target_state,comparator_geography,benchmark_state_id,rank,representative_year,land_class,raw_area_ha,effective_weight,effective_area_ha,benchmark_vanilla_arable_cap,year_selection_reason,capacity_note,citation_1_title,citation_1_url,citation_1_locator,citation_2_title,citation_2_url,citation_2_locator
Northern Cape,Mendoza Province,STATE_RIO_NEGRO,6,1936,reliable_rainfed_crop,1265454.5454545454,1.0,1265454.5454545454,120.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Northern Cape; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,Northern Cape comparator ranking row 6: Very good for the arid interior plus irrigated fruit/vineyard side; less maize/groundnut and more Andean irrigation dependence.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Cape row: livestock strong, with wheat and wine along irrigated rivers later; North West row: maize, millet, livestock strong and tobacco weaker."
Northern Cape,Mendoza Province,STATE_RIO_NEGRO,6,1936,mixed_farming,2636363.6363636367,0.7,1845454.5454545454,120.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Northern Cape; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,Northern Cape comparator ranking row 6: Very good for the arid interior plus irrigated fruit/vineyard side; less maize/groundnut and more Andean irrigation dependence.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Cape row: livestock strong, with wheat and wine along irrigated rivers later; North West row: maize, millet, livestock strong and tobacco weaker."
Northern Cape,Mendoza Province,STATE_RIO_NEGRO,6,1936,commercial_pasture,7909090.909090909,0.35,2768181.818181818,120.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Northern Cape; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,Northern Cape comparator ranking row 6: Very good for the arid interior plus irrigated fruit/vineyard side; less maize/groundnut and more Andean irrigation dependence.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Cape row: livestock strong, with wheat and wine along irrigated rivers later; North West row: maize, millet, livestock strong and tobacco weaker."
Northern Cape,Mendoza Province,STATE_RIO_NEGRO,6,1936,marginal_grazing,2900000.0,0.1,290000.0,120.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Northern Cape; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,Northern Cape comparator ranking row 6: Very good for the arid interior plus irrigated fruit/vineyard side; less maize/groundnut and more Andean irrigation dependence.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Cape row: livestock strong, with wheat and wine along irrigated rivers later; North West row: maize, millet, livestock strong and tobacco weaker."
Northern Cape,Mendoza Province,STATE_RIO_NEGRO,6,1936,desert_or_unusable,0.0,0.0,0.0,120.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Northern Cape; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,Northern Cape comparator ranking row 6: Very good for the arid interior plus irrigated fruit/vineyard side; less maize/groundnut and more Andean irrigation dependence.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Cape row: livestock strong, with wheat and wine along irrigated rivers later; North West row: maize, millet, livestock strong and tobacco weaker."
Northern Cape,San Luis Province,STATE_LA_PAMPA,7,1936,irrigated_perennial,790909.0909090909,1.25,988636.3636363636,150.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Northern Cape; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,Northern Cape comparator ranking row 7: Dry interior grazing and crop-margin analogue with plains and basins; less irrigation horticulture.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Cape row: livestock strong, with wheat and wine along irrigated rivers later; North West row: maize, millet, livestock strong and tobacco weaker."
Northern Cape,San Luis Province,STATE_LA_PAMPA,7,1936,reliable_rainfed_crop,1581818.1818181819,1.0,1581818.1818181819,150.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Northern Cape; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,Northern Cape comparator ranking row 7: Dry interior grazing and crop-margin analogue with plains and basins; less irrigation horticulture.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Cape row: livestock strong, with wheat and wine along irrigated rivers later; North West row: maize, millet, livestock strong and tobacco weaker."
Northern Cape,San Luis Province,STATE_LA_PAMPA,7,1936,mixed_farming,3295454.5454545454,0.7,2306818.1818181816,150.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Northern Cape; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,Northern Cape comparator ranking row 7: Dry interior grazing and crop-margin analogue with plains and basins; less irrigation horticulture.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Cape row: livestock strong, with wheat and wine along irrigated rivers later; North West row: maize, millet, livestock strong and tobacco weaker."
Northern Cape,San Luis Province,STATE_LA_PAMPA,7,1936,commercial_pasture,9886363.636363637,0.35,3460227.2727272725,150.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Northern Cape; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,Northern Cape comparator ranking row 7: Dry interior grazing and crop-margin analogue with plains and basins; less irrigation horticulture.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Cape row: livestock strong, with wheat and wine along irrigated rivers later; North West row: maize, millet, livestock strong and tobacco weaker."
Northern Cape,San Luis Province,STATE_LA_PAMPA,7,1936,marginal_grazing,3625000.0,0.1,362500.0,150.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Northern Cape; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,Northern Cape comparator ranking row 7: Dry interior grazing and crop-margin analogue with plains and basins; less irrigation horticulture.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Cape row: livestock strong, with wheat and wine along irrigated rivers later; North West row: maize, millet, livestock strong and tobacco weaker."
Northern Cape,San Luis Province,STATE_LA_PAMPA,7,1936,desert_or_unusable,0.0,0.0,0.0,150.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Northern Cape; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,Northern Cape comparator ranking row 7: Dry interior grazing and crop-margin analogue with plains and basins; less irrigation horticulture.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Cape row: livestock strong, with wheat and wine along irrigated rivers later; North West row: maize, millet, livestock strong and tobacco weaker."
Northern Cape,South Australia,STATE_SOUTH_AUSTRALIA,18,1936,irrigated_perennial,158181.81818181818,1.25,197727.27272727274,30.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Northern Cape; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,Northern Cape comparator ranking row 18: Interior pastoralism plus wheat belt and irrigation corridors fit parts of the system; Mediterranean south coast skews the state overall.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Cape row: livestock strong, with wheat and wine along irrigated rivers later; North West row: maize, millet, livestock strong and tobacco weaker."
Northern Cape,South Australia,STATE_SOUTH_AUSTRALIA,18,1936,reliable_rainfed_crop,316363.63636363635,1.0,316363.63636363635,30.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Northern Cape; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,Northern Cape comparator ranking row 18: Interior pastoralism plus wheat belt and irrigation corridors fit parts of the system; Mediterranean south coast skews the state overall.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Cape row: livestock strong, with wheat and wine along irrigated rivers later; North West row: maize, millet, livestock strong and tobacco weaker."
Northern Cape,South Australia,STATE_SOUTH_AUSTRALIA,18,1936,mixed_farming,659090.9090909092,0.7,461363.63636363635,30.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Northern Cape; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,Northern Cape comparator ranking row 18: Interior pastoralism plus wheat belt and irrigation corridors fit parts of the system; Mediterranean south coast skews the state overall.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Cape row: livestock strong, with wheat and wine along irrigated rivers later; North West row: maize, millet, livestock strong and tobacco weaker."
Northern Cape,South Australia,STATE_SOUTH_AUSTRALIA,18,1936,commercial_pasture,1977272.7272727273,0.35,692045.4545454545,30.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Northern Cape; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,Northern Cape comparator ranking row 18: Interior pastoralism plus wheat belt and irrigation corridors fit parts of the system; Mediterranean south coast skews the state overall.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Cape row: livestock strong, with wheat and wine along irrigated rivers later; North West row: maize, millet, livestock strong and tobacco weaker."
Northern Cape,South Australia,STATE_SOUTH_AUSTRALIA,18,1936,marginal_grazing,725000.0,0.1,72500.0,30.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Northern Cape; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,Northern Cape comparator ranking row 18: Interior pastoralism plus wheat belt and irrigation corridors fit parts of the system; Mediterranean south coast skews the state overall.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Cape row: livestock strong, with wheat and wine along irrigated rivers later; North West row: maize, millet, livestock strong and tobacco weaker."
Northern Cape,South Australia,STATE_SOUTH_AUSTRALIA,18,1936,desert_or_unusable,0.0,0.0,0.0,30.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Northern Cape; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,Northern Cape comparator ranking row 18: Interior pastoralism plus wheat belt and irrigation corridors fit parts of the system; Mediterranean south coast skews the state overall.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Cape row: livestock strong, with wheat and wine along irrigated rivers later; North West row: maize, millet, livestock strong and tobacco weaker."
Northern Cape,Western Australia,STATE_WESTERN_AUSTRALIA,19,1936,irrigated_perennial,158181.81818181818,1.25,197727.27272727274,30.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Northern Cape; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,Northern Cape comparator ranking row 19: Wheat–sheep belt and arid interior match some Northern Cape traits; rainfall seasonality is not close.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Cape row: livestock strong, with wheat and wine along irrigated rivers later; North West row: maize, millet, livestock strong and tobacco weaker."
Northern Cape,Western Australia,STATE_WESTERN_AUSTRALIA,19,1936,reliable_rainfed_crop,316363.63636363635,1.0,316363.63636363635,30.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Northern Cape; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,Northern Cape comparator ranking row 19: Wheat–sheep belt and arid interior match some Northern Cape traits; rainfall seasonality is not close.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Cape row: livestock strong, with wheat and wine along irrigated rivers later; North West row: maize, millet, livestock strong and tobacco weaker."
Northern Cape,Western Australia,STATE_WESTERN_AUSTRALIA,19,1936,mixed_farming,659090.9090909092,0.7,461363.63636363635,30.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Northern Cape; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,Northern Cape comparator ranking row 19: Wheat–sheep belt and arid interior match some Northern Cape traits; rainfall seasonality is not close.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Cape row: livestock strong, with wheat and wine along irrigated rivers later; North West row: maize, millet, livestock strong and tobacco weaker."
Northern Cape,Western Australia,STATE_WESTERN_AUSTRALIA,19,1936,commercial_pasture,1977272.7272727273,0.35,692045.4545454545,30.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Northern Cape; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,Northern Cape comparator ranking row 19: Wheat–sheep belt and arid interior match some Northern Cape traits; rainfall seasonality is not close.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Cape row: livestock strong, with wheat and wine along irrigated rivers later; North West row: maize, millet, livestock strong and tobacco weaker."
Northern Cape,Western Australia,STATE_WESTERN_AUSTRALIA,19,1936,marginal_grazing,725000.0,0.1,72500.0,30.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Northern Cape; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,Northern Cape comparator ranking row 19: Wheat–sheep belt and arid interior match some Northern Cape traits; rainfall seasonality is not close.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Cape row: livestock strong, with wheat and wine along irrigated rivers later; North West row: maize, millet, livestock strong and tobacco weaker."
Northern Cape,Western Australia,STATE_WESTERN_AUSTRALIA,19,1936,desert_or_unusable,0.0,0.0,0.0,30.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Northern Cape; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,Northern Cape comparator ranking row 19: Wheat–sheep belt and arid interior match some Northern Cape traits; rainfall seasonality is not close.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Cape row: livestock strong, with wheat and wine along irrigated rivers later; North West row: maize, millet, livestock strong and tobacco weaker."
Northern Cape,Queensland,STATE_QUEENSLAND,20,1936,irrigated_perennial,105454.54545454546,1.25,131818.18181818182,20.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Northern Cape; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,Northern Cape comparator ranking row 20: Useful mainly for the North West-type cattle-and-grain margin; the tropical north dilutes the fit.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Cape row: livestock strong, with wheat and wine along irrigated rivers later; North West row: maize, millet, livestock strong and tobacco weaker."
Northern Cape,Queensland,STATE_QUEENSLAND,20,1936,reliable_rainfed_crop,210909.0909090909,1.0,210909.0909090909,20.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Northern Cape; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,Northern Cape comparator ranking row 20: Useful mainly for the North West-type cattle-and-grain margin; the tropical north dilutes the fit.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Cape row: livestock strong, with wheat and wine along irrigated rivers later; North West row: maize, millet, livestock strong and tobacco weaker."
Northern Cape,Queensland,STATE_QUEENSLAND,20,1936,mixed_farming,439393.9393939394,0.7,307575.75757575757,20.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Northern Cape; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,Northern Cape comparator ranking row 20: Useful mainly for the North West-type cattle-and-grain margin; the tropical north dilutes the fit.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Cape row: livestock strong, with wheat and wine along irrigated rivers later; North West row: maize, millet, livestock strong and tobacco weaker."
Northern Cape,Queensland,STATE_QUEENSLAND,20,1936,commercial_pasture,1318181.8181818184,0.35,461363.63636363635,20.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Northern Cape; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,Northern Cape comparator ranking row 20: Useful mainly for the North West-type cattle-and-grain margin; the tropical north dilutes the fit.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Cape row: livestock strong, with wheat and wine along irrigated rivers later; North West row: maize, millet, livestock strong and tobacco weaker."
Northern Cape,Queensland,STATE_QUEENSLAND,20,1936,marginal_grazing,483333.33333333326,0.1,48333.33333333333,20.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Northern Cape; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,Northern Cape comparator ranking row 20: Useful mainly for the North West-type cattle-and-grain margin; the tropical north dilutes the fit.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Cape row: livestock strong, with wheat and wine along irrigated rivers later; North West row: maize, millet, livestock strong and tobacco weaker."
Northern Cape,Queensland,STATE_QUEENSLAND,20,1936,desert_or_unusable,0.0,0.0,0.0,20.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Northern Cape; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,Northern Cape comparator ranking row 20: Useful mainly for the North West-type cattle-and-grain margin; the tropical north dilutes the fit.,Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Northern Cape row: livestock strong, with wheat and wine along irrigated rivers later; North West row: maize, millet, livestock strong and tobacco weaker."
Eastern Cape,New South Wales,STATE_NEW_SOUTH_WALES,1,1936,irrigated_perennial,0.0,1.25,0.0,40.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Eastern Cape; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"Eastern Cape comparator ranking row 1: Best all-round analogue: coast, tablelands, and dry interior support sheep, beef, dairy, grains, and fruit in a very Eastern Cape-like mix.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Eastern Cape row: maize, wheat, livestock strong; tobacco weaker."
Eastern Cape,New South Wales,STATE_NEW_SOUTH_WALES,1,1936,reliable_rainfed_crop,1100000.0,1.0,1100000.0,40.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Eastern Cape; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"Eastern Cape comparator ranking row 1: Best all-round analogue: coast, tablelands, and dry interior support sheep, beef, dairy, grains, and fruit in a very Eastern Cape-like mix.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Eastern Cape row: maize, wheat, livestock strong; tobacco weaker."
Eastern Cape,New South Wales,STATE_NEW_SOUTH_WALES,1,1936,mixed_farming,1232000.0,0.7,862399.9999999999,40.0,Comparator land capacity is benchmarked as broad potential effective hectares per vanilla arable cap rather than GDP-selected crop output.,Benchmark analogue for Eastern Cape; effective hectares are scaled from the reviewed target-state land profile and the comparator vanilla arable cap.,Southern Africa comparator states ranked per region,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/southern_africa_comparator_states_ranked_per_region.md,"Eastern Cape comparator ranking row 1: Best all-round analogue: coast, tablelands, and dry interior support sheep, beef, dairy, grains, and fruit in a very Eastern Cape-like mix.",Zuidelijk Afrika als landbouw- en visserijregio voor een Victoria 3-mod,/Users/depro/Documents/Paradox Interactive/Victoria 3/mod/References/research/agriculture and fisheries research.md,"Eastern Cape row: maize, wheat, livestock strong; tobacco weaker."
